"","customer_id","cont_subs","sex","counties","series_hour","movie_hour","age","watch_medium","household","gift","income","cont_watch","dear_john","genre","facebook_lean","diehard"
"18505","cust18505","Yes","Male","Monterey",6,19,23,"Desktop","Couple","No",3900,1,3,"Documentary","Left","No"
"18506","cust18506","No","Male","Los Angeles",7,8,22,"Smart TV","Family","Yes",6100,0,3,"Horror","Left","No"
"18507","cust18507","Yes","Female","Los Angeles",14,2,33,"Mobile","Couple","Yes",6300,0,5,"Documentary","Center","Yes"
"18508","cust18508","No","Female","Sonoma",4,17,28,"Mobile","Couple","Yes",3100,3,2,"Comedy","Left","No"
"18509","cust18509","Yes","Male","Sonoma",5,9,29,"Desktop","Couple","Yes",3100,6,5,"Documentary","Left","Yes"
"18510","cust18510","No","Male","Napa",1,16,28,"Mobile","Couple","Yes",6500,0,3,"Comedy","Center","No"
"18511","cust18511","Yes","Female","Los Angeles",18,5,32,"Mobile","Couple","Yes",6500,0,5,"Drama","Center","No"
"18512","cust18512","Yes","Male","Sonoma",14,2,32,"Smart TV","Couple","Yes",3000,6,4,"Drama","Left","No"
"18513","cust18513","Yes","Male","Kings",18,16,31,"Mobile","Shared Subs","Yes",4700,1,2,"Documentary","Left","Yes"
"18514","cust18514","Yes","Female","Napa",15,12,22,"Mobile","Shared Subs","No",6400,0,4,"Horror","Center","No"
"18515","cust18515","Yes","Female","Santa Barbara",16,8,27,"Mobile","Family","Yes",6100,0,5,"Drama","Left","No"
"18516","cust18516","Yes","Male","Los Angeles",11,6,27,"Desktop","Family","No",6300,0,5,"Documentary","Center","Yes"
"18517","cust18517","Yes","Female","Kings",19,16,42,"Mobile","Shared Subs","No",5100,0,3,"Drama","Left","No"
"18518","cust18518","Yes","Female","Napa",2,12,28,"Mobile","Couple","No",6600,0,5,"Drama","Center","No"
"18519","cust18519","Yes","Male","Trinity",18,18,22,"Mobile","Shared Subs","Yes",5400,0,3,"Comedy","Left","No"
"18520","cust18520","No","Female","Los Angeles",17,4,28,"Mobile","Single","No",6300,0,5,"Horror","Center","No"
"18521","cust18521","Yes","Female","Napa",5,9,19,"Smart TV","Single","Yes",6300,0,3,"Drama","Left","No"
"18522","cust18522","Yes","Male","Monterey",17,17,28,"Smart TV","Couple","No",4000,1,3,"Horror","Left","No"
"18523","cust18523","Yes","Female","Sonoma",12,16,37,"Mobile","Single","No",3300,4,5,"Documentary","Left","Yes"
"18524","cust18524","Yes","Female","Sonoma",13,9,18,"Desktop","Shared Subs","No",2600,10,4,"Horror","Left","No"
"18525","cust18525","Yes","Male","Trinity",3,4,25,"Mobile","Couple","Yes",5500,0,3,"Documentary","Left","Yes"
"18526","cust18526","No","Female","Trinity",3,3,30,"Mobile","Couple","Yes",5800,0,5,"Horror","Left","No"
"18527","cust18527","Yes","Female","Sonoma",4,1,24,"Mobile","Couple","Yes",2800,7,5,"Drama","Left","No"
"18528","cust18528","No","Female","Santa Barbara",8,9,27,"Mobile","Family","Yes",6100,0,3,"Horror","Left","No"
"18529","cust18529","No","Female","Monterey",12,11,21,"Mobile","Couple","No",3900,2,3,"Horror","Left","No"
"18530","cust18530","Yes","Male","Sonoma",5,13,33,"Desktop","Family","Yes",3200,4,4,"Documentary","Left","Yes"
"18531","cust18531","No","Male","San Diego",12,3,21,"Desktop","Shared Subs","Yes",5400,0,3,"Comedy","Left","No"
"18532","cust18532","Yes","Male","Los Angeles",17,16,32,"Desktop","Couple","No",6100,0,5,"Horror","Center","No"
"18533","cust18533","Yes","Male","Napa",15,17,33,"Mobile","Single","Yes",6700,0,3,"Documentary","Center","Yes"
"18534","cust18534","Yes","Female","San Fransisco",3,4,37,"Mobile","Single","Yes",6800,0,5,"Documentary","Right","Yes"
"18535","cust18535","Yes","Male","Kings",4,1,27,"Mobile","Couple","No",4500,1,1,"Documentary","Left","Yes"
"18536","cust18536","Yes","Male","Napa",0,2,24,"Smart TV","Family","No",6500,0,4,"Documentary","Right","No"
"18537","cust18537","Yes","Male","Santa Barbara",3,10,21,"Mobile","Couple","No",6000,0,3,"Documentary","Left","No"
"18538","cust18538","No","Female","Napa",9,4,26,"Desktop","Couple","Yes",6200,0,3,"Comedy","Right","No"
"18539","cust18539","No","Female","Kings",18,2,25,"Mobile","Couple","Yes",4900,0,5,"Comedy","Left","No"
"18540","cust18540","No","Female","Napa",12,4,32,"Smart TV","Couple","Yes",6300,0,5,"Horror","Right","No"
"18541","cust18541","Yes","Male","Monterey",12,11,23,"Mobile","Family","Yes",3800,1,3,"Drama","Left","No"
"18542","cust18542","Yes","Male","Napa",17,7,25,"Mobile","Family","No",6100,0,3,"Documentary","Center","No"
"18543","cust18543","Yes","Female","Napa",4,1,28,"Desktop","Couple","Yes",6200,0,5,"Drama","Center","No"
"18544","cust18544","Yes","Female","Sonoma",16,0,26,"Mobile","Shared Subs","Yes",2800,9,5,"Horror","Left","No"
"18545","cust18545","Yes","Male","Kings",7,1,19,"Mobile","Shared Subs","No",4600,0,2,"Documentary","Left","No"
"18546","cust18546","No","Male","Kings",8,16,24,"Mobile","Family","Yes",4500,0,3,"Horror","Left","No"
"18547","cust18547","Yes","Male","Los Angeles",10,5,33,"Desktop","Couple","Yes",6600,0,5,"Documentary","Right","Yes"
"18548","cust18548","Yes","Female","Trinity",10,0,29,"Mobile","Family","Yes",5700,0,5,"Drama","Left","No"
"18549","cust18549","Yes","Male","Ventura",3,17,29,"Smart TV","Shared Subs","Yes",5200,0,3,"Action","Left","Yes"
"18550","cust18550","Yes","Male","Ventura",18,19,28,"Mobile","Couple","Yes",5200,0,3,"Documentary","Left","No"
"18551","cust18551","Yes","Female","Kings",14,18,33,"Desktop","Family","No",4600,1,1,"Drama","Center","No"
"18552","cust18552","Yes","Female","Sonoma",20,11,25,"Desktop","Single","No",3100,3,5,"Horror","Left","No"
"18553","cust18553","No","Male","Trinity",12,3,28,"Mobile","Single","No",5400,0,3,"Horror","Left","No"
"18554","cust18554","Yes","Female","Monterey",9,17,30,"Mobile","Single","Yes",4100,1,5,"Documentary","Left","Yes"
"18555","cust18555","Yes","Male","Napa",6,13,31,"Mobile","Couple","Yes",6400,0,5,"Documentary","Center","Yes"
"18556","cust18556","Yes","Male","Santa Barbara",6,1,36,"Smart TV","Shared Subs","Yes",6000,0,5,"Action","Right","Yes"
"18557","cust18557","No","Female","Napa",1,0,20,"Mobile","Family","Yes",6300,0,4,"Horror","Right","No"
"18558","cust18558","Yes","Male","Monterey",14,8,23,"Desktop","Shared Subs","No",4000,2,4,"Documentary","Left","No"
"18559","cust18559","Yes","Female","San Fransisco",19,19,28,"Smart TV","Couple","No",6700,0,5,"Horror","Center","No"
"18560","cust18560","Yes","Male","Sonoma",8,8,25,"Smart TV","Single","Yes",3100,6,5,"Documentary","Left","Yes"
"18561","cust18561","Yes","Male","Sonoma",14,16,31,"Mobile","Shared Subs","No",3000,5,3,"Action","Left","Yes"
"18562","cust18562","Yes","Male","Trinity",9,8,27,"Desktop","Shared Subs","Yes",5500,0,3,"Drama","Left","No"
"18563","cust18563","No","Female","Santa Barbara",13,0,28,"Mobile","Shared Subs","Yes",6300,0,5,"Comedy","Center","No"
"18564","cust18564","No","Female","Trinity",1,6,38,"Mobile","Single","Yes",5400,0,5,"Horror","Left","No"
"18565","cust18565","No","Male","Los Angeles",2,8,33,"Mobile","Single","No",6200,0,5,"Comedy","Center","No"
"18566","cust18566","Yes","Male","Ventura",9,19,22,"Desktop","Family","Yes",4700,0,3,"Documentary","Left","No"
"18567","cust18567","No","Female","Monterey",9,14,26,"Mobile","Couple","No",4200,1,5,"Horror","Left","No"
"18568","cust18568","Yes","Male","Napa",2,12,33,"Mobile","Couple","No",6600,0,3,"Action","Right","Yes"
"18569","cust18569","No","Female","San Diego",9,10,33,"Mobile","Couple","Yes",6000,0,5,"Comedy","Left","Yes"
"18570","cust18570","Yes","Male","Ventura",17,19,24,"Smart TV","Couple","No",5200,0,3,"Drama","Left","No"
"18571","cust18571","Yes","Female","Monterey",19,11,35,"Desktop","Single","Yes",4200,1,4,"Drama","Center","No"
"18572","cust18572","Yes","Female","Ventura",14,14,29,"Mobile","Family","Yes",5200,0,5,"Drama","Left","No"
"18573","cust18573","Yes","Male","Los Angeles",11,9,25,"Desktop","Single","No",6400,0,3,"Documentary","Center","Yes"
"18574","cust18574","No","Male","Trinity",3,2,25,"Mobile","Family","No",5600,0,3,"Horror","Center","No"
"18575","cust18575","Yes","Male","Napa",5,19,35,"Mobile","Shared Subs","No",6300,0,3,"Action","Center","Yes"
"18576","cust18576","Yes","Male","Ventura",15,9,30,"Mobile","Shared Subs","No",5000,0,3,"Documentary","Center","Yes"
"18577","cust18577","Yes","Male","Napa",17,16,32,"Desktop","Couple","No",6600,0,4,"Documentary","Right","Yes"
"18578","cust18578","Yes","Male","Monterey",17,11,34,"Desktop","Couple","Yes",4300,1,3,"Documentary","Left","Yes"
"18579","cust18579","No","Male","Monterey",11,9,27,"Desktop","Couple","Yes",4300,1,5,"Horror","Left","No"
"18580","cust18580","Yes","Male","Kings",13,15,23,"Mobile","Shared Subs","No",4700,0,3,"Documentary","Center","Yes"
"18581","cust18581","Yes","Male","Los Angeles",8,16,27,"Mobile","Couple","No",6000,0,2,"Action","Left","Yes"
"18582","cust18582","No","Female","Sonoma",14,4,23,"Mobile","Single","No",3100,2,1,"Horror","Left","No"
"18583","cust18583","Yes","Male","Sonoma",18,15,22,"Mobile","Couple","No",2800,3,4,"Comedy","Left","No"
"18584","cust18584","No","Male","Napa",6,11,23,"Smart TV","Single","Yes",5900,0,3,"Comedy","Left","No"
"18585","cust18585","Yes","Female","San Diego",8,17,30,"Smart TV","Couple","Yes",5800,0,4,"Comedy","Left","No"
"18586","cust18586","Yes","Female","San Diego",6,2,31,"Mobile","Family","Yes",5800,0,5,"Documentary","Left","Yes"
"18587","cust18587","Yes","Male","Monterey",14,2,32,"Desktop","Shared Subs","Yes",4500,1,4,"Action","Center","Yes"
"18588","cust18588","No","Female","Santa Barbara",6,9,27,"Smart TV","Single","No",6000,0,3,"Horror","Center","No"
"18589","cust18589","Yes","Male","Santa Barbara",20,15,27,"Desktop","Couple","No",6100,0,3,"Horror","Left","No"
"18590","cust18590","Yes","Female","Ventura",1,2,33,"Smart TV","Couple","No",5500,0,5,"Documentary","Left","Yes"
"18591","cust18591","No","Male","Napa",17,5,23,"Smart TV","Single","Yes",6400,0,3,"Comedy","Right","No"
"18592","cust18592","Yes","Male","San Fransisco",16,8,23,"Mobile","Family","No",6400,0,1,"Documentary","Center","No"
"18593","cust18593","No","Female","Monterey",7,13,25,"Desktop","Couple","Yes",3900,1,5,"Comedy","Left","No"
"18594","cust18594","Yes","Male","Los Angeles",2,17,43,"Smart TV","Couple","No",6200,0,5,"Comedy","Right","Yes"
"18595","cust18595","Yes","Male","Sonoma",12,20,25,"Smart TV","Couple","Yes",3300,4,3,"Documentary","Left","No"
"18596","cust18596","No","Female","Sonoma",1,0,34,"Mobile","Single","No",3400,3,1,"Horror","Left","No"
"18597","cust18597","Yes","Male","Napa",18,3,27,"Mobile","Shared Subs","Yes",6200,0,3,"Documentary","Center","Yes"
"18598","cust18598","Yes","Female","Napa",14,10,32,"Smart TV","Shared Subs","Yes",6400,0,5,"Documentary","Center","Yes"
"18599","cust18599","Yes","Male","Ventura",17,8,29,"Mobile","Single","No",5000,0,3,"Documentary","Left","Yes"
"18600","cust18600","Yes","Female","Monterey",18,5,41,"Mobile","Couple","No",4500,1,5,"Documentary","Left","Yes"
"18601","cust18601","No","Female","Napa",8,5,29,"Mobile","Couple","No",6300,0,5,"Horror","Center","No"
"18602","cust18602","Yes","Female","Trinity",10,10,31,"Mobile","Single","No",5300,0,1,"Documentary","Left","Yes"
"18603","cust18603","Yes","Female","Kings",1,15,31,"Mobile","Family","Yes",4500,1,3,"Documentary","Left","Yes"
"18604","cust18604","Yes","Male","Sonoma",19,2,19,"Smart TV","Single","No",2900,4,3,"Documentary","Left","No"
"18605","cust18605","Yes","Male","Santa Barbara",15,1,24,"Desktop","Family","No",5900,0,3,"Documentary","Center","No"
"18606","cust18606","No","Female","Sonoma",3,14,39,"Mobile","Couple","Yes",3400,3,5,"Comedy","Left","Yes"
"18607","cust18607","No","Female","Napa",7,13,25,"Smart TV","Shared Subs","No",6200,0,4,"Comedy","Center","No"
"18608","cust18608","Yes","Male","Los Angeles",6,10,35,"Mobile","Couple","Yes",6200,0,4,"Drama","Right","No"
"18609","cust18609","Yes","Male","Kings",10,8,29,"Mobile","Single","No",4700,1,2,"Drama","Left","No"
"18610","cust18610","Yes","Female","Santa Barbara",1,19,24,"Desktop","Family","No",6100,0,4,"Drama","Left","No"
"18611","cust18611","Yes","Female","Santa Barbara",15,13,26,"Mobile","Shared Subs","No",5900,0,5,"Comedy","Center","No"
"18612","cust18612","Yes","Female","Los Angeles",19,18,35,"Desktop","Single","Yes",6400,0,3,"Horror","Center","No"
"18613","cust18613","Yes","Male","Sonoma",3,7,22,"Mobile","Couple","Yes",3000,4,3,"Documentary","Left","No"
"18614","cust18614","Yes","Female","Sonoma",8,17,25,"Desktop","Shared Subs","No",3000,3,4,"Documentary","Left","No"
"18615","cust18615","Yes","Male","Monterey",7,4,34,"Desktop","Couple","Yes",4500,1,4,"Documentary","Left","Yes"
"18616","cust18616","Yes","Female","Los Angeles",12,16,37,"Mobile","Couple","No",6600,0,5,"Comedy","Center","Yes"
"18617","cust18617","No","Female","Los Angeles",16,1,36,"Desktop","Couple","Yes",6500,0,5,"Horror","Center","No"
"18618","cust18618","No","Male","Napa",2,9,28,"Desktop","Couple","No",6100,0,3,"Comedy","Center","No"
"18619","cust18619","No","Female","Sonoma",6,8,23,"Mobile","Family","No",3100,5,5,"Comedy","Left","No"
"18620","cust18620","Yes","Female","Ventura",9,15,24,"Smart TV","Shared Subs","No",5100,0,5,"Drama","Left","No"
"18621","cust18621","No","Male","Kings",1,2,24,"Desktop","Family","No",4500,1,3,"Horror","Left","No"
"18622","cust18622","Yes","Male","Monterey",16,6,28,"Desktop","Couple","No",4300,1,5,"Documentary","Left","Yes"
"18623","cust18623","No","Female","Trinity",4,1,39,"Desktop","Family","No",5800,0,3,"Comedy","Left","Yes"
"18624","cust18624","No","Female","Trinity",6,17,33,"Mobile","Couple","Yes",5900,0,5,"Horror","Left","No"
"18625","cust18625","Yes","Male","Napa",15,1,30,"Mobile","Couple","Yes",6300,0,3,"Documentary","Center","Yes"
"18626","cust18626","Yes","Male","Los Angeles",1,13,34,"Mobile","Family","Yes",6500,0,5,"Drama","Center","No"
"18627","cust18627","Yes","Male","San Diego",19,20,25,"Desktop","Couple","Yes",5600,0,2,"Documentary","Center","Yes"
"18628","cust18628","Yes","Male","Napa",16,7,33,"Mobile","Couple","Yes",6600,0,1,"Horror","Center","No"
"18629","cust18629","Yes","Male","Monterey",8,8,23,"Desktop","Single","Yes",3900,1,1,"Drama","Left","No"
"18630","cust18630","Yes","Male","Napa",9,3,32,"Desktop","Couple","Yes",6700,0,3,"Drama","Center","No"
"18631","cust18631","Yes","Male","Trinity",14,9,30,"Desktop","Single","No",5500,0,3,"Documentary","Left","Yes"
"18632","cust18632","Yes","Female","Trinity",19,11,26,"Smart TV","Couple","Yes",5600,0,5,"Horror","Left","No"
"18633","cust18633","Yes","Male","Los Angeles",2,4,31,"Mobile","Couple","Yes",6400,0,4,"Documentary","Center","Yes"
"18634","cust18634","Yes","Male","Sonoma",18,17,23,"Desktop","Family","Yes",2800,5,3,"Comedy","Left","No"
"18635","cust18635","No","Female","Kings",1,8,22,"Smart TV","Family","Yes",4500,1,5,"Comedy","Left","No"
"18636","cust18636","No","Male","Monterey",4,1,24,"Mobile","Family","Yes",4000,1,2,"Comedy","Left","No"
"18637","cust18637","No","Female","Napa",1,20,21,"Smart TV","Couple","Yes",6400,0,4,"Horror","Center","No"
"18638","cust18638","No","Male","Napa",8,2,18,"Desktop","Shared Subs","Yes",5900,0,3,"Horror","Center","No"
"18639","cust18639","Yes","Male","Los Angeles",8,8,21,"Mobile","Single","Yes",5700,0,3,"Documentary","Left","No"
"18640","cust18640","Yes","Male","Monterey",4,6,31,"Desktop","Couple","Yes",4400,1,5,"Drama","Left","No"
"18641","cust18641","Yes","Female","San Diego",19,16,20,"Mobile","Couple","Yes",5500,0,4,"Horror","Left","No"
"18642","cust18642","No","Female","Monterey",12,15,29,"Smart TV","Couple","Yes",4300,1,4,"Horror","Left","No"
"18643","cust18643","Yes","Female","Los Angeles",9,20,35,"Smart TV","Single","Yes",6300,0,5,"Comedy","Center","No"
"18644","cust18644","Yes","Male","Santa Barbara",17,5,25,"Smart TV","Shared Subs","Yes",6100,0,4,"Comedy","Center","No"
"18645","cust18645","Yes","Male","Napa",18,7,24,"Mobile","Family","Yes",6500,0,3,"Documentary","Right","No"
"18646","cust18646","No","Female","San Diego",3,20,24,"Desktop","Single","No",5400,0,5,"Horror","Left","No"
"18647","cust18647","Yes","Male","Los Angeles",10,11,27,"Desktop","Single","Yes",6300,0,1,"Horror","Center","No"
"18648","cust18648","Yes","Male","Santa Barbara",11,18,25,"Smart TV","Couple","Yes",5700,0,3,"Drama","Left","No"
"18649","cust18649","Yes","Male","Sonoma",1,2,24,"Desktop","Single","No",3200,3,3,"Documentary","Left","Yes"
"18650","cust18650","No","Female","San Diego",4,6,23,"Mobile","Family","No",5700,0,5,"Comedy","Left","No"
"18651","cust18651","Yes","Male","San Diego",9,2,32,"Mobile","Couple","Yes",5800,0,5,"Documentary","Center","Yes"
"18652","cust18652","Yes","Male","Kings",15,11,38,"Smart TV","Couple","No",5100,0,3,"Documentary","Left","Yes"
"18653","cust18653","Yes","Male","Kings",15,0,29,"Mobile","Couple","No",4800,0,3,"Drama","Left","No"
"18654","cust18654","Yes","Female","Los Angeles",3,9,29,"Desktop","Family","No",6300,0,2,"Drama","Center","No"
"18655","cust18655","Yes","Female","Ventura",19,16,20,"Mobile","Couple","Yes",5000,0,5,"Horror","Left","No"
"18656","cust18656","Yes","Male","Ventura",12,15,41,"Mobile","Couple","Yes",5200,0,5,"Documentary","Left","Yes"
"18657","cust18657","Yes","Male","Los Angeles",19,7,24,"Mobile","Couple","Yes",6300,0,3,"Horror","Center","No"
"18658","cust18658","Yes","Male","Los Angeles",3,8,20,"Mobile","Single","Yes",5700,0,3,"Documentary","Center","No"
"18659","cust18659","No","Male","Kings",12,6,24,"Mobile","Family","Yes",4400,1,3,"Comedy","Left","No"
"18660","cust18660","No","Male","Santa Barbara",9,15,19,"Desktop","Single","Yes",5600,0,3,"Comedy","Left","No"
"18661","cust18661","No","Female","Santa Barbara",13,3,31,"Mobile","Family","No",6200,0,5,"Comedy","Center","No"
"18662","cust18662","Yes","Male","Trinity",2,5,32,"Smart TV","Couple","Yes",5700,0,1,"Action","Center","Yes"
"18663","cust18663","No","Female","Los Angeles",19,4,26,"Mobile","Couple","No",6200,0,5,"Comedy","Center","No"
"18664","cust18664","No","Male","Napa",1,13,20,"Smart TV","Family","No",6100,0,3,"Comedy","Left","No"
"18665","cust18665","Yes","Female","Sonoma",19,5,25,"Mobile","Couple","Yes",2900,5,1,"Drama","Left","No"
"18666","cust18666","No","Female","Los Angeles",3,3,29,"Mobile","Family","Yes",6400,0,3,"Comedy","Center","No"
"18667","cust18667","Yes","Female","Trinity",15,13,23,"Mobile","Couple","Yes",5100,0,4,"Comedy","Left","No"
"18668","cust18668","Yes","Female","San Fransisco",11,17,18,"Mobile","Shared Subs","No",6400,0,3,"Horror","Right","No"
"18669","cust18669","Yes","Female","Kings",10,14,23,"Mobile","Couple","No",4600,0,5,"Drama","Left","No"
"18670","cust18670","Yes","Male","Trinity",14,2,38,"Mobile","Single","No",5500,0,3,"Action","Center","Yes"
"18671","cust18671","Yes","Male","Sonoma",18,14,33,"Mobile","Single","Yes",3500,2,3,"Action","Left","Yes"
"18672","cust18672","No","Male","Trinity",9,2,25,"Mobile","Family","Yes",5500,0,3,"Comedy","Left","No"
"18673","cust18673","No","Female","Trinity",4,12,31,"Desktop","Couple","Yes",5800,0,3,"Horror","Center","No"
"18674","cust18674","Yes","Male","Los Angeles",11,20,29,"Mobile","Family","Yes",6100,0,3,"Documentary","Center","No"
"18675","cust18675","Yes","Female","Trinity",5,2,23,"Smart TV","Family","Yes",5200,0,5,"Drama","Center","No"
"18676","cust18676","Yes","Female","Ventura",5,11,27,"Mobile","Family","Yes",5000,0,5,"Drama","Center","No"
"18677","cust18677","Yes","Male","San Diego",16,6,21,"Desktop","Shared Subs","Yes",5400,0,3,"Horror","Left","No"
"18678","cust18678","Yes","Female","Trinity",7,12,27,"Mobile","Shared Subs","Yes",5200,0,5,"Drama","Left","No"
"18679","cust18679","No","Male","Ventura",3,11,29,"Desktop","Family","Yes",5000,0,3,"Horror","Left","No"
"18680","cust18680","No","Male","Santa Barbara",4,4,34,"Mobile","Single","No",6300,0,5,"Horror","Center","No"
"18681","cust18681","Yes","Female","Trinity",16,20,34,"Desktop","Couple","Yes",5700,0,5,"Comedy","Left","Yes"
"18682","cust18682","No","Female","Los Angeles",5,2,40,"Desktop","Shared Subs","Yes",6300,0,5,"Horror","Center","No"
"18683","cust18683","Yes","Male","Trinity",8,20,30,"Mobile","Couple","Yes",5700,0,2,"Action","Left","Yes"
"18684","cust18684","No","Female","Los Angeles",8,5,29,"Mobile","Couple","No",6200,0,3,"Comedy","Center","No"
"18685","cust18685","Yes","Female","Monterey",16,2,27,"Mobile","Family","Yes",4200,1,5,"Drama","Left","No"
"18686","cust18686","Yes","Female","Kings",16,17,22,"Desktop","Shared Subs","No",4700,1,5,"Comedy","Left","No"
"18687","cust18687","No","Male","San Diego",1,17,28,"Mobile","Shared Subs","No",5600,0,3,"Horror","Left","No"
"18688","cust18688","Yes","Female","Los Angeles",19,7,24,"Mobile","Couple","Yes",5900,0,1,"Comedy","Center","No"
"18689","cust18689","No","Male","Sonoma",6,15,33,"Mobile","Couple","Yes",3100,3,1,"Comedy","Left","No"
"18690","cust18690","No","Male","Napa",6,15,26,"Desktop","Single","Yes",6100,0,5,"Comedy","Right","No"
"18691","cust18691","No","Female","Kings",9,13,27,"Mobile","Shared Subs","Yes",4800,0,5,"Comedy","Center","No"
"18692","cust18692","Yes","Male","Napa",3,15,28,"Mobile","Single","No",6500,0,3,"Action","Right","Yes"
"18693","cust18693","Yes","Male","San Diego",17,2,28,"Mobile","Couple","Yes",5800,0,3,"Action","Left","Yes"
"18694","cust18694","No","Female","Los Angeles",11,4,23,"Mobile","Family","No",6000,0,3,"Comedy","Left","No"
"18695","cust18695","Yes","Male","Kings",13,9,22,"Mobile","Single","Yes",4600,1,3,"Documentary","Left","No"
"18696","cust18696","Yes","Female","Santa Barbara",16,11,31,"Desktop","Couple","Yes",5900,0,3,"Horror","Left","No"
"18697","cust18697","Yes","Male","Los Angeles",8,7,27,"Desktop","Shared Subs","Yes",6100,0,1,"Documentary","Left","Yes"
"18698","cust18698","Yes","Male","Sonoma",8,7,18,"Desktop","Shared Subs","No",2800,7,3,"Documentary","Left","No"
"18699","cust18699","Yes","Male","Los Angeles",13,18,39,"Desktop","Single","No",6600,0,1,"Horror","Right","No"
"18700","cust18700","Yes","Male","Sonoma",7,9,25,"Desktop","Single","No",3100,3,3,"Documentary","Left","Yes"
"18701","cust18701","Yes","Female","Trinity",5,3,28,"Mobile","Single","Yes",5400,0,5,"Drama","Left","No"
"18702","cust18702","Yes","Male","Los Angeles",10,12,27,"Mobile","Couple","Yes",6400,0,1,"Action","Center","Yes"
"18703","cust18703","No","Male","Sonoma",12,9,19,"Mobile","Single","Yes",2700,7,3,"Comedy","Left","No"
"18704","cust18704","Yes","Male","Sonoma",14,9,31,"Mobile","Couple","No",3400,4,4,"Documentary","Left","Yes"
"18705","cust18705","Yes","Male","San Diego",7,16,26,"Mobile","Single","Yes",5700,0,4,"Action","Left","Yes"
"18706","cust18706","Yes","Male","Sonoma",3,11,35,"Mobile","Single","No",3400,4,3,"Documentary","Left","Yes"
"18707","cust18707","No","Female","Napa",14,4,24,"Desktop","Family","Yes",6200,0,5,"Comedy","Center","No"
"18708","cust18708","Yes","Male","Sonoma",3,8,25,"Smart TV","Shared Subs","Yes",3100,5,4,"Documentary","Left","No"
"18709","cust18709","Yes","Female","Monterey",8,15,30,"Mobile","Family","Yes",4200,1,4,"Drama","Left","No"
"18710","cust18710","Yes","Male","Kings",10,10,27,"Mobile","Shared Subs","Yes",4700,0,3,"Documentary","Center","Yes"
"18711","cust18711","Yes","Female","Napa",19,19,26,"Mobile","Single","No",6300,0,5,"Drama","Center","No"
"18712","cust18712","No","Female","Los Angeles",5,12,32,"Desktop","Single","Yes",6400,0,5,"Horror","Center","No"
"18713","cust18713","No","Female","Kings",4,14,25,"Desktop","Shared Subs","No",4400,1,5,"Horror","Left","No"
"18714","cust18714","No","Female","Napa",8,6,22,"Mobile","Couple","Yes",6200,0,4,"Horror","Right","No"
"18715","cust18715","Yes","Male","Monterey",10,19,32,"Desktop","Couple","No",4200,1,1,"Action","Left","Yes"
"18716","cust18716","Yes","Male","Ventura",8,10,35,"Desktop","Couple","No",5300,0,4,"Action","Center","Yes"
"18717","cust18717","No","Female","Monterey",16,10,19,"Mobile","Single","Yes",4000,2,3,"Horror","Left","No"
"18718","cust18718","Yes","Female","Sonoma",2,4,27,"Mobile","Couple","Yes",3200,5,3,"Drama","Left","No"
"18719","cust18719","No","Female","Monterey",1,14,23,"Mobile","Couple","Yes",4200,1,5,"Comedy","Left","No"
"18720","cust18720","Yes","Male","Sonoma",13,10,21,"Mobile","Couple","Yes",2900,4,3,"Documentary","Left","No"
"18721","cust18721","Yes","Male","Kings",4,6,34,"Desktop","Shared Subs","Yes",4700,0,3,"Action","Left","Yes"
"18722","cust18722","Yes","Male","Sonoma",19,11,28,"Mobile","Shared Subs","No",3200,5,3,"Documentary","Left","Yes"
"18723","cust18723","No","Female","Monterey",5,6,28,"Mobile","Single","Yes",4000,1,4,"Horror","Left","No"
"18724","cust18724","Yes","Male","San Fransisco",2,4,21,"Mobile","Couple","No",6500,0,3,"Drama","Right","No"
"18725","cust18725","No","Male","Napa",2,5,36,"Smart TV","Couple","Yes",6500,0,3,"Comedy","Center","Yes"
"18726","cust18726","Yes","Male","Santa Barbara",18,13,44,"Mobile","Single","No",6400,0,5,"Documentary","Center","Yes"
"18727","cust18727","Yes","Male","Trinity",4,11,30,"Desktop","Family","No",5800,0,5,"Drama","Left","No"
"18728","cust18728","Yes","Male","Los Angeles",5,9,28,"Desktop","Family","Yes",6300,0,3,"Documentary","Right","Yes"
"18729","cust18729","Yes","Male","Monterey",3,10,21,"Mobile","Family","Yes",4100,1,3,"Drama","Left","No"
"18730","cust18730","No","Female","Santa Barbara",1,10,29,"Mobile","Couple","Yes",5900,0,3,"Horror","Left","No"
"18731","cust18731","Yes","Male","Monterey",19,19,29,"Mobile","Single","Yes",4200,1,3,"Comedy","Left","No"
"18732","cust18732","Yes","Male","Napa",11,18,28,"Smart TV","Couple","No",6300,0,1,"Drama","Center","No"
"18733","cust18733","Yes","Male","Napa",12,16,31,"Smart TV","Family","Yes",6500,0,3,"Horror","Center","No"
"18734","cust18734","No","Female","Trinity",12,10,19,"Desktop","Shared Subs","No",5300,0,4,"Horror","Left","No"
"18735","cust18735","Yes","Male","Los Angeles",1,7,28,"Mobile","Single","Yes",6400,0,3,"Drama","Center","No"
"18736","cust18736","Yes","Female","San Diego",6,4,32,"Mobile","Couple","Yes",6000,0,4,"Drama","Left","No"
"18737","cust18737","Yes","Male","Los Angeles",20,13,31,"Mobile","Single","Yes",6100,0,3,"Documentary","Center","Yes"
"18738","cust18738","Yes","Female","Ventura",18,13,30,"Mobile","Single","Yes",5400,0,5,"Horror","Left","No"
